,comment,label,Unnamed: 0
959,ý là đúng hàng mình đặt rồi nhưng kiểu hỏng rất nhanh vừa dùng dc 2 lần đã rách chỗ vải xanh rồii ạ,negative,5714.0
960,chất lượng sản phẩm:mỏng bằng vải tính năng nổi bật:dùng cx mượt shippo giao hàng thân thiện hàng đúg mô tả dùng cx đc,neutral,5715.0
961,chất lượng sản phẩm:ko tệ tính năng nổi bật:chơi game mượt ko có j cả,positive,5716.0
962,đủ sản phẩm chất lượng tốt ạ!,positive,5717.0
963,bao tay tốt giao hàng ổn mà thiếu 2 cặp bao tay shop ơi........,positive,5718.0
964,xài được hi hi wbidwõbĩbwbndcobcsobcosbcosbcsobcsobocsbicsibsic,neutral,5719.0
965,giá nào của nấy. sp giá rẻ. nhưng khi chơi game thì nó bị đơ khá nhiều ko bằng chơi bằng tay ko . nhưng mua về chơi lq thì nó cũng ổn,neutral,5720.0
966,giao hàng chậm gói hàng cần thận bao tay bị lủng xấu không hài lòng lắm nhưng giá rẻ ok .... ảnh + video mag tính chất nhận xu,positive,5721.0
967,chất lượng sản phẩm:tốt không có cảm ứng khi bấm lên màn hình,positive,5722.0
968,chất lượng sản phẩm:sợi bạc lỏng dễ đứt tính năng nổi bật:mượt,neutral,5723.0
969,"chất lượng sản phẩm:ổn tính năng nổi bật:ngăn mồ hôi tay hàng giao nhanh, dùng tạm được tui dùng ssnote8 thì phải tì mạnh mới nhận còn a tui dùng ip chơi vẫn nhận",positive,5724.0
970,chất lượng sản phẩm:tốt tính năng nổi bật:hài lòng cg đc...sản phẩm tốt nên mua nha. ah ship vui và đẹp trai lắm nha😂,positive,5725.0
971,chất lượng sản phẩm:ok đeo vào tay chơi nhiều ko nóng ngón tay chất liệu vải rất đẹp tính năng nổi bật:chơi game thì khỏi bàn mượt,positive,5726.0
972,tính năng nổi bật:giảm rít tay chất lượng sản phẩm:tốt mẫu này rẻ nhẹ mỏng mềm dùng mấy mẫu này thấy ok hơn mấy mẫu sợi bạc to cứng kia vì nó dễ xước màn. ưu điểm k bền bằng loại dầy kia nhưng mua lần 5-10 cặp để dành chơi nào xù lông thì thay. ncl là tốt mẫu mỏng này mình dùng 1-2 năm nay thấy phù hợp nhất,positive,5727.0
973,tính năng nổi bật:giúp chs game mượt chất lượng sản phẩm:đc chs game mượt giá rẻ shop đóng gói đủ số lượng hàng nói chung cx khác ổn so vs giá tiền,positive,5728.0
974,"tính năng nổi bật:màu đen ,viền xanh chất lượng sản phẩm:vải tay tui hay đổ mồ hôi nên dùng em này rất hợp lí nha,chơi game rất êm 👾",positive,5729.0
975,"tính năng nổi bật:đúng chất lượng sản phẩm:tốt sản phẩm nổi bật , không bị lỗi đóng gói cẩn thận kĩ càng , uy tín chất lượng",positive,5730.0
976,"tính năng nổi bật:khá nhậy chất lượng sản phẩm:cung oke thời gian đầu mới dùng thì thấy khá nhạy, sau một thời gian thì nó bị lỏng ra, nên ít nhạy hơn",positive,5731.0
977,tính năng nổi bật:mượt chất lượng sản phẩm:tốt tốt và mượt lắm,positive,5732.0
978,dùng cũng oke được cái là giá siêu rẻ nên củm dừa lòng ahahhahaa,positive,5733.0
979,tính năng nổi bật:cx đc chất lượng sản phẩm:tốt mọi người nên mua cx tốt,positive,5734.0
980,chất lượng sản phẩm:ổn shipped khá thân thiện giao hàng hơi lâu còn lại đều ổn,positive,5735.0
981,tính năng nổi bật:mượt chất lượng sản phẩm:ổn hình ảnh và video chỉ mang tính chất nhận xu nên mua nha,positive,5736.0
982,"tính năng nổi bật:chơi game,vuốt màn hình chất lượng sản phẩm:ok mượn,ok quá rẻ, sẽ ủng hộ tiếp",positive,5737.0
983,tính năng nổi bật:mượt chất lượng sản phẩm:tốt k dãn nhanh khá bền mua về dùng thì nó nhạy quá thao tác k quen nên vẫn chủ yếu dùng tay trần,positive,5738.0
984,"chất lượng sản phẩm:tốt tính năng nổi bật:tốt tốt lắm nha mn , chs rất mượt , rất đáng để mua, chất vải rất tốt, mn tham khảo nhé!",positive,5739.0
985,"chất lượng sản phẩm:tốt tính năng nổi bật:mềm mại, giao hàng nhanh, chất lượng tốt, dùng rất là thoải mái, tôi rất ưng sản phẩm. đặt biệt a giao rất vui tính và tốt bụng 👍",positive,5740.0
986,tính năng nổi bật:chs game chất lượng sản phẩm:ok hàng rất ok giao hàng nhanh và chs game rất mượt mn nên mua nha 👍😘,positive,5741.0
987,"tính năng nổi bật:rất tốt chất lượng sản phẩm:oke lắm nha mình đã nhận được hàng sản phẩm rất tốt,shop uy tín và đóng gói cận thận giao hàng rất nhanh shipper nhiệt tình và rất hiền😊😊",positive,5742.0
988,"chất lượng sản phẩm:good chất lượng tốt , đeo vào chs game khá là mượt , giá thành rẻ , mn lên mua đer về ch game cho mượt",positive,5743.0
989,"ship hàng nhanh, bao tay dùng quá ổn luôn đi muqa về tay hơi rịn chs khó chịu mà mang bao tay vô cái nó mượt hẳn ra lần sau ủng hộ shop thêm",positive,5744.0
990,chất lượng sản phẩm:tốt tính năng nổi bật:chơi game oke sản phẩm rất là okeee nha chất lượng tuyệt vời sẽ ủng hộ shop trong thời gian tiếp giao hàng nhanh nha,positive,5745.0
991,"chất lượng sản phẩm:chất lượng khá là tốt, vải mềm, chống mồ hôi rất tốt cái này thật sự giúp chơi game khá là mượt luôn nha",positive,5746.0
992,"chất lượng sản phẩm:tốt tính năng nổi bật:mềm hàng giao nhanh, chất lượng tốt, hài lòng không có điểm gì để chê. mọi người nên mua nha, ủng hộ shop",positive,5747.0
993,"chất lượng sản phẩm:tốt tính năng nổi bật:tốt đóng gói ok giao hàng nhanh, giá rẻ, chơi mượt, ko đểu… ưng lắm. sẽ ủng hộ dài dài.",positive,5748.0
994,"tính năng nổi bật:chơi game mượt chất lượng sản phẩm:oklaaaa giá rẻ , uy tính , giao hàng nhanhhhh , với giá này thì kh chê vào đâu được 10 điểmmm",positive,5749.0
995,"chất lượng sản phẩm:ổn hàng như hình, đeo vừa ngón tay, bấm đt được, sp có 2k mà shop cũng gửi thư cảm ơn nữa😆",positive,5750.0
996,chất lượng sản phẩm:tốt găng đúng như quảng cáo dùng ok vuốt mượt độ bền thì chx ns trươcj đc nhưng tiền thế là ok r,positive,5751.0
997,"tính năng nổi bật:tiện lợi , dễ sử dụng chất lượng sản phẩm:tốt , chơi game mượt , mình đã từng mua 1 lần r",positive,5752.0
998,"tính năng nổi bật:dùng tốt tôi mua 4 cái bao tay để dự phòng mà dùng 1 cái hơn 1 tháng rồi vẫn chưa hỏng ,nói chung là hàng ok ,nếu giữ gìn thì ok nữa",positive,5753.0
999,đã nhận hàng nhưng vừa gắn lên tai thì bụng ngay lắp vào lỏng lẻo ko dùng đc,negative,5754.0
1000,sp giao thì rất oke nhưng mà e đặt 2 đơn canh sale mệt mỏi chờ giao mà shop làm ăn kì cục quá hủy đơn e đã z nhắn tin khiếu nại còn k rep đúng là thái độ tệ chưa từng có,negative,5755.0
1001,chất lượng sản phẩm:không kết nối đc thật sự rất tệ mặc dù ship hàng rất nhiệt tình và cẩn thận nhưng đơn hàng lại chỉ có một chiếc còn không vừa tai không kết nối được bluetooth có lẽ sẽ không có lần sau mua một lần nào nữa,negative,5756.0
1002,giá rẻ thì cũng gắn cho vừa tai.gắn ko được sau xài.ko ôm ko dính đâu vào đâu hết.thua.ko nên mua nhe ae,positive,5757.0
1003,"chất lượng sản phẩm:không kết nối đc vào điện thoại tai nghe thì không kết nói đc với điện thoại ,không đúng với mô tả kết nói điện thoại nào cũng ko đc",negative,5758.0
1004,"sạc gần 3h nghe đc 10 phút , coi như mất bát phở . âm thanh ổn",neutral,5759.0
1005,chất lượng rất kém. khe sạc ghim không vô làm sao sạc? dùng hết pin xong bỏ luôn.,negative,5760.0
1006,"tính năng nổi bật:chả thấy tính năng gì chất lượng sản phẩm:ko sử dụng đc, cũng ko kết nối đc bluetooth ko hiểu kẹp vào tai như nào , đc vành tai thì ko vào lỗ tai xoay cái là bung. m chêeeeee. phí tiền mấy công",negative,5761.0
1007,"tính năng nổi bật:nghe chê nha, mua về chưa dc 1 ngày, đem sạc xong nó chảy luôn nhựa, chảy luôn chỗ bấm, lỏng lẻo. chỗ móc vào vành tai thì mới cầm lên đã rớt, phải dùng keo dán cố định lại. đúng của rẻ là của ôi thật sự, kh có lần 2 luôn. mà kh hiểu sao mn mua xong khen như thật 😌",positive,5762.0
1008,chất lượng sản phẩm:quá tệ không kết nối được vs điện thoại mà có kết nối đk thì âm thanh khi đk khi không tính năng nổi bật:không kết nối đk quá tệ như bị lừa,negative,5763.0
1009,tính năng nổi bật:1 chất lượng sản phẩm:1 dell kết nối được....tìm kiểu j cũng ko khuyên mn đừng mua:),positive,5764.0
1010,còn không chống điếc nổi. hàng về thì đã gẫy làm 2 mảnh,negative,5765.0
1011,tính năng nổi bật:đeo ko bị đau tai chất lượng sản phẩm:được kết nối vô bluetooth mà ko đc vậy thì nghe sao?,negative,5766.0
1012,dù đã sạc đầy pin rồi nhưng vẫn không lên nguồn,negative,5767.0
1013,pin quá yêu sai chỉ đc 1tieng là hết pin roi,negative,5768.0
1014,"tính năng nổi bật:nghe bluetooth chất lượng sản phẩm:không tốt mình mới nghe được có một lần, pin thì hết nhanh. lúc sạc thì ngủ không để ý dậy thì thấy pin nóng kinh khủng, cái nút bị phồng lên luôn thế là hỏng luôn. tháo ra thì vô cùng dễ, cái mic là đồ trang trí. nhìn không khác gì mô hình đồ chơi luôn á, sau rút kinh nghiệm z.",negative,5769.0
1015,"chất lượng sản phẩm:ổn tính năng nổi bật:nghe mua về tịt mất một bên, nghe có được đúng một bên tai, tai còn lại sạc thì ăn mà không bật với kết nối được, quãi, này mua có mấy chục trả lại mất công thôi giữ",negative,5770.0
1016,"âm thanh tạm được nhưng chất lượng quá kém! không kỳ vọng gì nhiều vì giá thấp nhưng vẫn bất ngờ vì mới dùng đã gãy quai đeo, nhựa rẻ tiền",negative,5771.0
1017,hàng giống mô tả không bền nha mới đeo vào tai đã rụng ra rồi 🥲🥲,negative,5772.0
1018,"chất lượng sản phẩm:bình thường tính năng nổi bật:chả có gì nổi bật ban đầu thấy hiện lên shoppe live thấy rẻ nên mua,nhưng sau khi mua xong vô đọc lượt fb thì thấy đánh giá có vẻ chả có gì cả,còn bị lừa nữa chứ :))). rõ ràng là ghi bộ nhưng khi giao thì chỉ có 1 chiếc. hủy đơn thì k đc. thôi thì k sao,mua được bài học kinh nghiệm khi mua hàng onl :)))",negative,5773.0
1019,"tính năng nổi bật:quai quá lỏng quai tai nghe quá lỏng nên rất dễ rơi, đặt biệt là khi mang kính. mang thử thấy không có cách nào để nó nằm chắc trên tai và không bị rơi khi vận động mạnh 1 tí, thử lần 2 thì cái quai tai văng ra luôn vì gắn quá lỏng lẻo",negative,5774.0
1020,chất lượng sản phẩm:oce la tính năng nổi bật:bình thường lúc đầu cháu bốn sao bây giờ thì cần cho hay sao rồi tại sao bởi vì cái này nha lúc đầu về là sai ok nhưng mà lúc sau nha lúc sau không phải không trời đến ngày mai mày lúc sau nó sẽ bị nó bị gãy ra mấy bạn đểu vãi không nên mua nha mọi người không nên mua bình tụt nhanh bị gãy nữa chứ thôi không nên mua đâu nói chung là hay sao thôi hay sao là còn quá nhiều á mày là còn lương tâm chứ không là mình cho sao rồi không nên mua cảnh cáo,negative,5775.0
1021,"chất lượng sản phẩm:tạm tai nghe khó đeo vào tai,cứ bị rơi",negative,5776.0
1022,chất lượng sản phẩm:50% nghe nhạc được 2 tiếng sạc hơn 1 tiếng đúng là hàng rẻ tiền,negative,5777.0
1023,tính năng nổi bật:nghe cũng tốt gửi về có 1 bên còn bị sai chiều,negative,5778.0
1024,"sản phẩm dùng được,chất lượng âm thanh tốt,nhược điểm dễ gãy,pin nghe dx 2h là hết",negative,5779.0
1025,chất lượng sản phẩm:sài không đc trâu lắm tính năng nổi bật:đóng gói kĩ càng chất lượng sản phẩm:sạc pin vài lúc không vô còn nhanh hết pin tính năng nổi bật:đóng gói kĩ càng,negative,5780.0
1026,chê rất chê đeo tai nghe hay rơi nên mua cái này tưởng ôm sát được tay:))) rốt cuộc cái phần thua ra có như ko ko giữ đc âm thanh bth giao hàng thì lâu đến tay như bị chuột cắn với có ng đánh giá bảo có hiển thị % pin mình thấy ko có nha,negative,5781.0
1027,chất lượng sản phẩm:jjsj tính năng nổi bật:jdhdh bxbxhsh,negative,5782.0
1028,"kết nối bluetooth thì ổn nhưng pin k trâu như quảng cáo, đánh giá 2 sao cho sản phẩm",negative,5783.0
1029,"chất lượng sản phẩm:tốt tính năng nổi bật:âm thanh ổn tính năng cơ bản: nhỏ gọn, nghe tốt, sạc khoảng 30p nghe dc gần 3h ưu điểm: giá thành rẻ, âm thanh ổn định, bán tai tốt (khó rơi), có mic nhược điểm: mic thu khá kém, chỉ có thể đeo bên tai phải (tai trái đeo thì không thể cài quai), thao tác nút ấn nên khi tạm dừng phải dí vào tai (đôi khi khá khó chịu) tổng kết: 7/10 (với giá thành này thì cũng ko đòi hỏi gì nhiều) *trừ 2đ về độ bền (mình nhỡ làm rơi đúng 1 lần với độ cao từ 1m2 xuống đất mà tai nghe liệm luôn r :))) 5/10",negative,5784.0
1030,"tính năng nổi bật:không nổi bật chất lượng sản phẩm:hơi ổn giao hàng nhanh, đóng gói cẩn thận, tai nghe kết nối được bị cái nghe thì tiếng hơi nhỏ nói chung tạm ổn thôi",negative,5785.0
1031,tính năng nổi bật:ko có chất lượng sản phẩm:hưm... giao cũng ổn. ko bị hư hỏng (chắc vậy). cũng bình thường. giá nào đồ nấymà :))),negative,5786.0
