comment,label
"tôi không hài lòng với sản phẩm này do đã sản xuất t11 năm 2022 và tháng 11/2025 đã hết hạn rồi, cả 4 gói đều thế",negative
chả hiểu sao giao cho mình hàng có ý là tặng hay là để rác vào mình cũng chả biết,negative
"tôi ko bàn về chất lượng sp, cái tôi đánh giá là thời gian giao hàng quá lâu, tận 8 ngày mới nhận đc. hàng đặt tư ngày 3/5 mà đến 10/5 mới nhận đc. thời buổi này, kể cả hàng từ sg đi hn lâu nhất cung chỉ 3 ngày.",negative
hàng cận date,negative
uống vô cho mát mà sao mình vẫn thấy chả mát tí nào ngày uống hơn 2 lít nước luôn đã vậy còn bị táo nữa.. k có ý định mua uống lại loại này nhé!!,negative
"sản phẩm chất lượng khá tốt tuy nhiên nhân viên tư vấn hơi không ổn í ạ, nên cảm giác không muốn mua lại dù cảm thấy hài lòng về chất lượng",negative
"công dụng:bo sung chất xơ giao hàng nhanh chóng,cần thời gian dài để có hiệu quả",negative
"chất lượng sản phẩm tạm được, giao nhanh. không biết sử dụng có kết quả không. 😟😘🙃☹️☹️😕😗😏😞😟😕😕🙃😞😞😂😟🙃😏🙃😏",negative
"hàng tốt, date xa nhưng ship hàng lâu quá. trong thành phố mà hơn 1 tuần mới giao",negative
giao hàng nhanh chóng và dễ dàng sử dụng. t chưa dùng vì không tin tưởng nên không đánh giá.,negative
công dụng::v đối tượng sử dụng:18 dùng hết phẫn nữa chưa thấy hiệu quả,negative
"sử dụng hết hơn 15 ngày rồi nhưng thấy bình thường, k rõ có phải chính hãng k hic",negative
hàng sản xuất đã lâu lắm rồi tại tâm lý mình thích hàng thực phẩm mới sản xuất hơn á đóng gói sản phẩm rất tốt giao hàng đủ số lượng,negative
đóng gói kĩ giao hàng nhanh đầy đủ nhưng mua nh shop k tặng quà thì thôi lại gửi cái hộp mặt nạ không trừ 1 sao,negative
"mình uống kết hợp rau củ và vitaminc với nhau. rau củ ngày 4 lần chia sáng và tối, vitamin c cách ngày mình chỉ uống 1 viên. sau 7 ngày thấy da có giảm mụn và bớt thâm nhẹ",negative
"thơm mùi kiểu rong biển , mình thấy thơm vì mình thích rong biển, nma mua ún đi cho dễ ẻ =))) giận xốp cbi hàng lâu voãiii phải đặt lại lần 2 chờ hơn 15 ngày mới đến tay",positive
viên rau uống mát cơ thể. nếu bạn nào người quá nóng có thể uống theo hướng dẫn. còn bạn nào ít nóng thì uống 2v/ngày là đủ cho 4 sao vì sx hơi lâu rồi.,negative
"ship hơi chậm nhưng sản phẩm ok, hy vọng lần sau đc thêm mã giảm vì mua đúng hôm ko có mã",positive
"công dụng:cứ ún thôi thấy dễ đi vs ncl cũng ổn viettel tb: gói st5k gia hạn không thành công. quý khách tiếp tục truy cập theo gói mobile internet đang sử dụng (nếu có). để biết thông tin các ưu đãi khác, bấm gọi *098# hoặc truy cập my viettel tại https://viettel.vn/goidata . chi tiết lh 198 (0đ). trân trọng.",negative
"công dụng:bổ sung chất xơ đối tượng sử dụng:5+ có tem phụ, có tem chống giả nhưng mùi túi này lại không giống với mùi rong biển thường có trong viên rau củ dhc mình dùng, có lẽ do hàng cận date...hy vọng mình không mua phải hàng giả",negative
"đối tượng sử dụng:moi nguoi công dụng:bổ sung chất xơ thuốc ok lắm ak,dành cho mọi người nhác ăn rau",positive
hàng chính hãng nha. nhưng mình sử dụng lại bị mọc mụn rất nhiều. nghe nhiều người bảo thải độc nên mọc mụn nhưng mình cx sợ nên ngưng.,negative
hàng sản xuất năm 2021. tháng 10/2024 hết hạn mà shop không ghi chú. lần này không hài lòng. cũng coi như là hàng cận date rồi. buồn,negative
"đối tượng sử dụng:mọi người giáo hàng nhanh chóng, đóng gói chắc chắn , cần thêm thời gian đánh giá……",negative
"hàng y như hình. mỗi ngày uống 4 viên với lại uống nước nhiều .mk cảm thấy cái này khá ổn , chỉ vậy thôi",negative
giao hàng nhanh ok để xem thế nào đã rồi mới biết được có thích không,positive
"mình uống để bổ sung thêm chất xơ hằng ngày, đi ngoài đều đặn, viên uống rất tốt trừ shop 1sao vì sp của mình ko đc nguyên vẹn nhé.",negative
"công dụng:bo sung rau cu , vitamin e đối tượng sử dụng:người có chế độ ăn kh cân bằng , thiếu rau hàng giao rất nhanh , shop bọc hàng kĩ càng tới tay khách raats oke ạ",negative
"mở ra mùi này mình rất thích , đọc bình luận cứ tưởng hôi lắm . giao hàng nhanh , sp chất lượng , đóng gói kĩ nữa, rất thích 🥰",negative
"đối tượng sử dụng:người lớn viên uống bổ sung rau, chất xơ rất tốt nha. bạn nào ít ăn rau thì nên sử dụng em này.",negative
shop đóng gói sản phẩm gọn gàng cẩn thận / sản phẩm có tem có hướng dẫn tiếng việt dễ hiểu và an tâm sử dụng . mong dùng hết đợt này sẽ nhận thấy công dụng để mua tiếp về sau .,negative
"đối tượng sử dụng:người lớn công dụng:bổ sung chất xơ lần đầu tiên sử dụng sản phẩm của hãng dhc, để dùng qua một thời gian xem kết quả của sản phẩm như nào",negative
"đối tượng sử dụng:trên 25 tuổi. giao siêu nhanh, đóng gói cẩn thận. lần đầu sử dụng nên chưa biết chất lượng ra sao, nếu tốt hiệu quả sẽ quay lại ủng hộ shop.",negative
"công dụng:bổ sung rau củ đối tượng sử dụng:mọi người mua lại lần 2,tại uống tháy có tác dụng tốt cho tiêu hoá ..sẽ ủng hộ tiếp vì giá cũng rẻ",negative
"công dụng:ok đối tượng sử dụng:ok viên uống rất tốt luôn mình nóng trong ng ko đi ngoài đc uống 2 ngày khoẻ re, 10 điểm",negative
"shop đóng gói hộp carton cẩn thận. bên trong có bao bóng chống sốc nữa. bên trong là viên nén màu xanh, thơm như mùi tảo, rong biển, mình rất thích. đã dùng 1 lần cảm thấy khả quan. nên mua tiếp ở shop.",negative
"shop giao hàng rất nhanh sản phẩm chuẩn auth , check mã đúng sản phẩm . gói hàng cực kỳ cực kỳ kỷ luôn ( gỡ muốn khùng ) chất lượng nghe pr khá tốt . chưa dùng nên sẽ đánh giá sau khi sử dụng . hiệu quả sẽ tiếp tục ủng hộ .",negative
"đối tượng sử dụng:mọi nguoi công dụng:bổ sung giao hàng nhanh chóng, đóng gói kỹ lưỡng. sản phẩm chất lượng cao. hình ảnh sản phẩm trên shopee giống hoàn toàn với sản phẩm thực tế. rất hài chất lượng đỉnh cao. đặc biệt thích dịch vụ giao hàng. nhận hàng đúng hẹn, không có vết trầy. mọi thứ hoàn hảo. sản phẩm đẹp, chất lượng tốt, giá cả phải chăng. một sự lựa chọn tốt. giao hàng nhanh, chất lượng không thua kém gì hình ảnh quảng cáo. thực sự ân tượng với dịch vụ khách hàng, giải đáp mọi thắc mắc nhanh chóng. sản phẩm nhận được đúng như mô tả. hai lòng với trải nghiệm mua sắp tới",negative
"đối tượng sử dụng:mọi lứa tuổi công dụng:bổ sung chất xơ đóng gói gọn nhẹ, bền chắc giao hàng nhanh, đầy đủ số lượng, date xa 2025 sẽ còn ủng hộ trong tương lai 💖💖💖",negative
"công dụng:bổ sung rau, củ, vitamin e đối tượng sử dụng:người có chế độ ăn không cân bằng, thiếu rau giao hàng nhanh, đóng gói cẩn thẩn, check mã hàng ok",positive
công dụng:dưỡng da đối tượng sử dụng:mọi người mua shop này nhiều lần rồi. bán hàng có tâm. đóng gói cẩn thận. check được mã vạch. có quà tặng,negative
đã mua viên uống vitamin c với rau củ bên shop rất nhiều lần rồi nên rất tin tưởng về chất lượng sản phẩm lẫn công dụng của nó nói chung rất tối nhe mọi người thắc mắc gì ib trực tiếp hỏi shop shop rep rất nhiệt tình và dễ thưỡng nữa sẽ ủng hộ trong những lần tiếp theo!!! thanks! hihihihihihihihihi,positive
"mực nhỏ, toàn là mảnh vụn, mực chết hay sao toàn màu đen ăn vào thì đắng hôi, nước chảy lênh lánh dưới như để lâu vậy, ăn dở lắm mn k nên mua",negative
đặt dừa sấy vậy mà giao hộp đậu sấy không nói 1 tiếng. giao tới thì hở nắp nước mực rim chảy ra hết. quá thất vọng.,negative
trời đất dag ăn thấy cục đá trong đây. k bt có vệ sinh an toàn k,negative
mực dính cục lại với nhau gỡ ko ra để ăn 🤣🤣🤣🤣🤣ăn thì hôi khói đắng ngắt .thất vọng .vị thì quá ngọt chán,negative
shop bán hàng lừa đảo lúc livetruym đặt hàng 500gram lúc nhận kg dc 200gram nhưng vì kg có thời gian nưa nên nhận cho xong chuyện,negative
mực nát như bột ko dai gì hết mọi người ko nên mua,negative
"bao bì/mẫu mã:ok hương vị:tệ shop lừa đảo, mua mực nhưng bên trong là cá chỉ chứ k phải mực, lừa dối khách hàng, lỡ ấn đã nhận hàng nên k hoàn được, khô và k ngấm sốt m đã từng ăn ở nha trang và đn ngon nên tìm mua, ai ngờ mất tiền mua cục tức",negative
"quá chán, ăn như bìa tập, không có 1 tí vị mực nào",negative
"chán. đồ sấy thì ỉu, ăn dai k chịu được. mực thì mặn huhu, lại ngọt , ko cay luôn, thấy tiếc tiền quá. còn hộp hoa quả sấy kia thì chưa khui, nên k biết có ra gì ki, cầu mong là ổn để cứu vớt lại :(((.",negative
"hương vị:quá ngọt bao bì/mẫu mã:đóng lon mựa rim me không hề có mùi me, mực rất là ngọt, ngọt dữ lắm luôn á. 100g mực chắc rim với nửa kg đường. thấy review ngon mà ăn thất vọng quá.",negative
"tệ, đường ngào bị vón, ko tan hoàn toàn, nt hỏi thăm thì shop bật chế độ auto rep như một cái máy,",negative
hương vị:bt bao bì/mẫu mã:ok hình ảnh mang tính chất nhận xu.mực ăn k ngon mềm k dai mn ạ.k nên mua .tốn tiền lại chả ra gì.rất bực mình luôn.ship nhiệt tình thân thiện,negative
đã an rôi.mực quá ngọt.kiểu như thắng đường vậy.ghê quá.sate là phải cay nhé shop.,negative
"ba bước da mịn đàn hồi đơn giản mà hiệu quả 🔥 duy nhất ngày 11 & 15/09, cùng simple bảo vệ và chăm sóc da toàn diện, giúp da sạch và căng bóng với nhiều ưu đãi hấp dẫn tại shopee 🎟️ giảm đến 30% 🎟️ voucher 100k 🛵 freeship xtra theo chính sách shopee 🎁 tặng ngay sữa dưỡng thể vaseline mới 50ml hoặc sữa dưỡng thể vaseline 100ml (*) voucher và quà tặng có hạn, có thể thay đổi. 💚 sữa rửa mặt simple refreshing sạch thoáng cho da nhạy cảm chứa x2 vitamin b5*, vitamin e và pro amino acids giúp làm sạch da hiệu quả, cuốn đi chất nhờn, bụi bẩn và các tạp chất khác. 🌼 nước cân bằng simple soothing toner chứa vitamin b5, chiết xuất hoa cúc la mã chamomile, allantoin và witch hazel giúp làm dịu da, cấp ẩm và chống lão hóa mang đến một làn da mềm mại, mịn màng mà không để lại cảm giác nhờn dính. 💚 nước tẩy trang simple micellar loại bỏ đến 99% lớp trang điểm nhờ các hạt micelle siêu nhỏ, bổ sung vitamin b3 giúp đem lại cảm giác thoáng mịn tức thì cho da sau tẩy trang. 🛒 thử ngay tại shoppe!",positive
mực ăn nhiều sạn cát,negative
"hương vị:cay nhẹ,mùi sa tế bao bì/mẫu mã:ổn,kín khí shop đóng gói cẩn thận.sản phẩm theo cảm nhận riêng của mình thì mực bốc ra hơi rã rời ra không dai nhách như loại khác.cảm nghĩ mực k tươi lắm.",negative
"ăn tạm ổn thôi, k ngon bằng đợt mình mua ở phú quốc tuy nhiên, mình nghĩ nsx cần thêm các thông tin, ghi mỗi ngày sx không nói lên được gì hết. thực phẩm ăn trực tiếp vào người, lỡ có gì ai chịu trách nhiệm",negative
bao bì/mẫu mã:dc hương vị:cay đóng gói bên trong không dán băng keo để nước chảy ra ngoài ko hài lòng phải đi rửa lại,negative
"gió hàng nhanh , đóng gói ok , nhưng mà ăn ngọt vãi cđ , mua 1 lần ăn cho biết chứ k mua lại",positive
đang thèm mà giao xong nhìn là ngán luôn khỏi muốn ăn. khuyên mọi ng nên tìm nguồn ở biển để mua. hàng đã qua nh lần chế biến. ghẹ sữa với mực rim mực tẩm thì quá khô và quá ngọt. muối tây ninh fake hay gì mặn như muối hạt. quá tệ cho chất lượng sản phẩm,negative
hộp thì bung..ngọt đến gắt cổ,negative
hương vị:ko ngon mực khá là bé và bở bở không ngon đề nghị shop cải thiện,negative
quá ngọt ăn bị ớn. tưởng đâu ăn bánh cam ngào đường k á. shop nên giảm đường lại.,negative
"ăn thì cũg tạm ổn, nhưg trọng lượng 500gram thì mất nửa lạng là túi tương ớt và túi trốg ẩm",negative
"hương vị:rim me ăn giống mực trộn sốt, chứ không phải rim me",negative
"điểm tiện lợi của google dịch chính là ứng dụng vẫn hoạt động bình thường khi bạn đang ngoại tuyến. với khả năng dịch 59 ngôn ngữ khác nhau khi không có mạng internet, google dịch giúp bạn không bỏ lỡ bất kì tình huống nào khi không có mạng internet.",negative
"mùi ko thơm, chiên khô ko còn tí mùi vị gi của mực. ăn chán ghê",negative
"đã ăn thử, khô cứng, ko mềm, nước đường nhiều.",negative
ăn hơi khá thất vọng thì có mực trộn lẫn với cá khô =((nhìn lừa đảo vc,negative
mực cứng. nướng khò sau đó trộn sốt me. ăn ko thấm gia vị rất chán.,negative
"bao bì/mẫu mã:ok hương vị:ngọt quá mình mua lần này là lần thứ hai rồi bao bì đóng gói rất cẩn thận ok shop, sản phẩm thì .... lần trước mình mua 2 loại mực rim me và mực rim sa tế cay vừa, dùng thì thấy 2 loại này tương đối giống nhau ko biết sản xuất có nhầm ko đây",positive
"hương vị:hơi tanh bao bì/mẫu mã:tốt có vẻ hơi tanh, giá rẻ mình cx ko đòi hỏi j nhiều, có tình trạng bị mốc",negative
